-0.2164  	0.54727  	-0.0237  	-0.4333  	0.02362  	-0.9662  	0.37114  	-0.2801  	0.18845  	-1.0324  	-0.0544  	0.50787  	0.26358  	-0.3335  	-1.0981  	0.88439  	-0.2883  	0.21652  	-0.0298  	-0.0937  	-0.3411  	-0.2116  	0.05670  	0.48268  	-0.2101  	-0.0909  	0.27403  	-0.2691  	-0.4514  	-0.1632  	0.13012  	0.32905  	0.29516  	-0.0629  	0.33722  	0.23825  	0.36594  	-0.1618  	-0.2528  	0.37829  	0.08289  	-0.2680  	-0.0687  	0.12669  	0.06402  	-0.0516  	0.00197  	0.05564  	0.03075  	0.07930  	0.02761  	-0.0055  	-0.0113  	-0.0020  	-0.0447  	-0.0136  	0.00325  	-0.0286  	-0.0621  	0.02623  	-0.0497  	-0.0250  	0.00433  	0.03993  	0.10267  	0.21552  	-0.0718  	-0.0193  	-0.0450  	0.14306  	
0.06861  	0.62405  	0.16048  	-0.3617  	0.01981  	-0.8450  	0.35875  	-0.2642  	0.22675  	-1.0744  	-0.1948  	0.55165  	0.33103  	-0.2095  	-0.9882  	0.93801  	-0.2654  	0.24160  	-0.0385  	-0.0947  	-0.2895  	-0.1947  	0.05185  	0.48219  	-0.2786  	-0.0988  	0.24646  	-0.2919  	-0.4780  	-0.1818  	0.14609  	0.32593  	0.30002  	-0.0775  	0.32262  	0.19086  	0.34772  	-0.1379  	-0.2571  	0.39361  	0.09376  	-0.2859  	-0.0279  	0.12959  	0.06518  	-0.0411  	-0.0056  	0.07407  	0.02490  	0.07066  	0.01451  	-0.0039  	-0.0013  	-0.0082  	-0.0600  	-0.0117  	-0.0035  	-0.0383  	-0.0625  	0.02724  	-0.0474  	-0.0290  	-0.0069  	0.03692  	0.10222  	0.21058  	-0.0726  	-0.0201  	-0.0454  	0.14626  	
0.09439  	0.65117  	0.23400  	-0.3739  	-0.0703  	-0.7671  	0.33300  	-0.3081  	0.20533  	-1.0223  	-0.2581  	0.47078  	0.29978  	-0.4508  	-1.2030  	1.05875  	-0.2371  	0.27760  	0.02051  	-0.0918  	-0.4213  	-0.1964  	0.08823  	0.40092  	-0.2252  	-0.0901  	0.15089  	-0.2145  	-0.3786  	-0.2092  	0.15805  	0.35454  	0.31559  	-0.0554  	0.19895  	0.21058  	0.30615  	-0.1055  	-0.2360  	0.38431  	0.17911  	-0.3382  	0.03115  	0.15786  	0.05475  	-0.0550  	-0.0022  	0.08163  	0.03755  	0.06613  	0.01364  	-0.0057  	-0.0050  	-0.0101  	-0.0438  	-0.0136  	-0.0052  	-0.0311  	-0.0643  	0.01789  	-0.0480  	-0.0173  	0.00914  	0.03990  	0.10200  	0.20784  	-0.0740  	-0.0205  	-0.0457  	0.14466  	
-0.1001  	0.55797  	0.13313  	-0.5612  	-0.1296  	-0.9022  	0.36951  	-0.4252  	0.17346  	-0.9565  	-0.1471  	0.40307  	0.24098  	-0.5762  	-1.3715  	1.03088  	-0.2514  	0.31770  	-0.0128  	-0.0504  	-0.5275  	-0.2153  	0.07226  	0.40262  	-0.1976  	-0.0782  	0.12114  	-0.1122  	-0.2937  	-0.1904  	0.16625  	0.33741  	0.25537  	-0.0699  	0.16356  	0.29358  	0.25780  	-0.1406  	-0.2231  	0.38145  	0.19196  	-0.2982  	0.02610  	0.16217  	0.04857  	-0.0573  	-0.0044  	0.08462  	0.03676  	0.07851  	0.02494  	0.00254  	0.00044  	-0.0072  	-0.0366  	-0.0202  	0.00258  	-0.0244  	-0.0658  	0.01496  	-0.0416  	-0.0160  	0.00627  	0.04120  	0.10171  	0.20495  	-0.0755  	-0.0210  	-0.0454  	0.13401  	
-0.0868  	0.51592  	0.08448  	-0.4518  	0.02406  	-0.8822  	0.38367  	-0.2935  	0.17958  	-1.0089  	-0.1026  	0.47574  	0.24187  	-0.4378  	-1.0943  	1.01884  	-0.2460  	0.27892  	0.00428  	-0.1000  	-0.3315  	-0.2468  	0.05238  	0.53911  	-0.2979  	-0.0682  	0.24879  	-0.2414  	-0.5003  	-0.2548  	0.13966  	0.35915  	0.30072  	-0.0985  	0.34047  	0.23410  	0.35444  	-0.1121  	-0.2911  	0.42637  	0.11521  	-0.2984  	-0.0326  	0.13581  	0.05849  	-0.0570  	0.00410  	0.06480  	0.04222  	0.06885  	0.02083  	-0.0036  	-0.0094  	-0.0082  	-0.0409  	-0.0204  	-0.0022  	-0.0332  	-0.0599  	0.02927  	-0.0523  	-0.0323  	0.00386  	0.04017  	0.10132  	0.20361  	-0.0766  	-0.0215  	-0.0456  	0.12868  	
0.52472  	0.68793  	0.34571  	0.01709  	0.17319  	-0.6051  	0.42251  	-0.2532  	0.21285  	-1.0262  	-0.6666  	0.41222  	0.48885  	0.03355  	-0.6222  	0.93520  	-0.2585  	0.20124  	-0.0253  	-0.2327  	-0.4095  	-0.1014  	0.07513  	0.53190  	-0.1981  	-0.1157  	0.37157  	-0.4472  	-0.4274  	-0.1075  	0.14486  	0.35278  	0.30267  	-0.0570  	0.36498  	0.17677  	0.35922  	-0.1571  	-0.2208  	0.42049  	0.05275  	-0.2924  	0.01472  	0.19316  	0.05171  	-0.0562  	-0.0099  	0.09254  	0.05239  	0.06260  	0.01689  	-0.0089  	-0.0049  	-0.0088  	-0.0452  	-0.0043  	-0.0101  	-0.0355  	-0.0636  	0.02126  	-0.0530  	-0.0059  	-0.0157  	0.03071  	0.10014  	0.20216  	-0.0776  	-0.0218  	-0.0462  	0.13152  	
0.55767  	0.77938  	0.39751  	0.05290  	0.18351  	-0.5042  	0.48934  	-0.1191  	0.28024  	-1.0783  	-0.7162  	0.34514  	0.47371  	0.16555  	-0.5718  	0.91324  	-0.2606  	0.11912  	-0.0525  	-0.3601  	-0.3529  	0.03868  	0.20597  	0.48441  	-0.0463  	-0.1513  	0.40909  	-0.4274  	-0.3201  	-0.0526  	0.14002  	0.34644  	0.28150  	-0.0711  	0.35301  	0.15561  	0.36072  	-0.1665  	-0.2353  	0.40023  	0.01405  	-0.2709  	0.01393  	0.16515  	0.03578  	-0.0446  	-0.0320  	0.12168  	0.07097  	0.07050  	0.03245  	-0.0017  	0.00270  	-0.0139  	-0.0484  	0.01899  	-0.0098  	-0.0326  	-0.0640  	0.03859  	-0.0490  	-0.0071  	0.00419  	0.03484  	0.09738  	0.20255  	-0.0786  	-0.0219  	-0.0459  	0.12200  	
-0.0558  	0.61973  	-0.0103  	-0.4442  	0.05682  	-0.9443  	0.41025  	-0.3346  	0.20800  	-1.0091  	-0.2041  	0.36172  	0.29716  	-0.2825  	-0.8822  	0.82383  	-0.2765  	0.19157  	-0.0443  	-0.1535  	-0.3080  	-0.2261  	0.06091  	0.55697  	-0.2161  	-0.1157  	0.34824  	-0.4272  	-0.5457  	-0.1556  	0.14904  	0.42273  	0.29836  	-0.0938  	0.42220  	0.15844  	0.43474  	-0.1456  	-0.3285  	0.46782  	0.03452  	-0.2443  	-0.0517  	0.14992  	0.05038  	-0.0582  	0.01321  	0.04963  	0.03358  	0.09258  	0.02643  	-0.0057  	-0.0188  	-0.0032  	-0.0479  	-0.0195  	0.01232  	-0.0331  	-0.0535  	0.02115  	-0.0566  	-0.0360  	0.00442  	0.03367  	0.09489  	0.20200  	-0.0790  	-0.0220  	-0.0453  	0.10761  	
-0.2542  	0.53490  	0.08710  	-0.7286  	-0.1466  	-0.9574  	0.39060  	-0.4015  	0.18855  	-0.9518  	-0.0700  	0.30018  	0.20583  	-0.5441  	-1.1428  	0.92114  	-0.2700  	0.25651  	0.00868  	-0.1337  	-0.3485  	-0.1948  	0.03254  	0.46593  	-0.1951  	-0.0995  	0.31045  	-0.3540  	-0.4847  	-0.1764  	0.15983  	0.37134  	0.31570  	-0.0634  	0.33881  	0.24509  	0.39811  	-0.0989  	-0.3269  	0.36654  	0.10318  	-0.2874  	-0.0226  	0.14247  	0.08286  	-0.0507  	0.00336  	0.02155  	0.01256  	0.08748  	0.01546  	-0.0050  	-0.0060  	0.00475  	-0.0352  	-0.0299  	0.00406  	-0.0261  	-0.0663  	0.03796  	-0.0550  	-0.0203  	0.01827  	0.05256  	0.09169  	0.20228  	-0.0791  	-0.0223  	-0.0451  	0.11299  	
0.01838  	0.53482  	0.14169  	-0.4809  	-0.1068  	-0.7745  	0.37251  	-0.4035  	0.19032  	-1.0158  	-0.2341  	0.38538  	0.21745  	-0.5742  	-1.2964  	1.05983  	-0.2401  	0.29798  	-5.8900  	-0.1303  	-0.4806  	-0.2134  	0.08215  	0.42640  	-0.1414  	-0.0811  	0.27219  	-0.2047  	-0.3807  	-0.1516  	0.11613  	0.36830  	0.27156  	-0.0657  	0.22080  	0.31135  	0.32923  	-0.1221  	-0.2596  	0.41160  	0.14963  	-0.2910  	0.00587  	0.17318  	0.05699  	-0.0539  	0.00034  	0.06659  	0.03075  	0.07545  	0.02186  	-0.0007  	-0.0014  	-0.0033  	-0.0293  	-0.0226  	0.00226  	-0.0238  	-0.0642  	0.01658  	-0.0576  	-0.0221  	0.01269  	0.04313  	0.08856  	0.20109  	-0.0784  	-0.0226  	-0.0450  	0.11556  	
0.02050  	0.59017  	0.23212  	-0.4867  	-0.1036  	-0.8298  	0.37819  	-0.3596  	0.21296  	-0.9471  	-0.1752  	0.39846  	0.22445  	-0.4941  	-1.3862  	1.13367  	-0.2880  	0.33526  	-0.0016  	-0.0821  	-0.4705  	-0.2039  	0.03366  	0.37945  	-0.1581  	-0.0917  	0.18470  	-0.1571  	-0.3656  	-0.1725  	0.12273  	0.35404  	0.27441  	-0.0709  	0.25201  	0.31985  	0.33890  	-0.1302  	-0.2659  	0.38018  	0.14519  	-0.2868  	0.01159  	0.16949  	0.05547  	-0.0480  	-0.0077  	0.07877  	0.03896  	0.06522  	0.03520  	-0.0063  	0.00108  	-0.0094  	-0.0318  	-0.0175  	0.01307  	-0.0232  	-0.0602  	0.02165  	-0.0540  	-0.0318  	0.01047  	0.04822  	0.08564  	0.20136  	-0.0774  	-0.0226  	-0.0444  	0.11255  	
-0.0414  	0.55990  	0.11868  	-0.4513  	-0.0930  	-0.8155  	0.32242  	-0.4449  	0.15895  	-1.0495  	-0.1315  	0.37655  	0.16921  	-0.5943  	-1.2549  	1.03337  	-0.2308  	0.23539  	0.00660  	-0.1960  	-0.3519  	-0.1829  	0.09613  	0.48094  	-0.1404  	-0.1253  	0.29291  	-0.3235  	-0.4489  	-0.1697  	0.10803  	0.37721  	0.23454  	-0.0880  	0.31985  	0.31995  	0.43225  	-0.1150  	-0.3027  	0.34742  	0.12741  	-0.2860  	-0.0184  	0.15474  	0.06214  	-0.0436  	-0.0016  	0.05216  	0.02935  	0.07274  	0.02573  	0.00111  	0.00153  	-0.0058  	-0.0349  	-0.0140  	0.01003  	-0.0185  	-0.0575  	0.02101  	-0.0511  	-0.0449  	0.01692  	0.04458  	0.08461  	0.20040  	-0.0762  	-0.0229  	-0.0441  	0.11046  	
0.05010  	0.56376  	0.15146  	-0.4233  	-0.0710  	-0.7801  	0.36047  	-0.4207  	0.17995  	-1.0177  	-0.1647  	0.34528  	0.20766  	-0.5517  	-1.2398  	1.09593  	-0.2596  	0.26533  	0.00803  	-0.1338  	-0.4130  	-0.2134  	0.05070  	0.41226  	-0.1462  	-0.1185  	0.23835  	-0.2235  	-0.4429  	-0.1686  	0.12256  	0.38303  	0.25118  	-0.0694  	0.30934  	0.32447  	0.40310  	-0.1154  	-0.2853  	0.35976  	0.11373  	-0.2838  	-0.0085  	0.14686  	0.06535  	-0.0506  	-0.0010  	0.05870  	0.02991  	0.06989  	0.02832  	0.00052  	0.00268  	-0.0081  	-0.0299  	-0.0101  	0.00727  	-0.0249  	-0.0590  	0.02615  	-0.0496  	-0.0380  	0.01344  	0.04569  	0.08563  	0.20059  	-0.0751  	-0.0231  	-0.0449  	0.11762  	
0.10312  	0.56166  	0.25020  	-0.3732  	-0.0412  	-0.7487  	0.33511  	-0.3656  	0.19390  	-1.0063  	-0.1738  	0.43640  	0.21914  	-0.5408  	-1.2627  	1.18427  	-0.2792  	0.24979  	0.05598  	-0.0870  	-0.4131  	-0.2088  	-0.0091  	0.50057  	-0.1070  	-0.1307  	0.27684  	-0.2190  	-0.4449  	-0.1850  	0.09386  	0.40629  	0.24182  	-0.0851  	0.33917  	0.32887  	0.39309  	-0.1104  	-0.3033  	0.38663  	0.10202  	-0.2693  	-0.0165  	0.13989  	0.05203  	-0.0466  	-0.0076  	0.07016  	0.04153  	0.08072  	0.04095  	-0.0068  	0.00159  	-0.0052  	-0.0336  	-0.0093  	0.01284  	-0.0282  	-0.0591  	0.03092  	-0.0491  	-0.0430  	0.00196  	0.04284  	0.08822  	0.20100  	-0.0742  	-0.0237  	-0.0456  	0.12585  	
0.14100  	0.58988  	0.21543  	-0.2397  	0.12099  	-0.7059  	0.37001  	-0.3854  	0.18801  	-1.0415  	-0.2821  	0.40532  	0.23814  	-0.3764  	-1.0447  	1.11150  	-0.2809  	0.19581  	0.00285  	-0.1808  	-0.3508  	-0.1565  	-0.0019  	0.57968  	-0.1732  	-0.1216  	0.39540  	-0.3964  	-0.5279  	-0.1806  	0.07293  	0.42940  	0.27554  	-0.0755  	0.44417  	0.30380  	0.42212  	-0.1065  	-0.3394  	0.40595  	0.06126  	-0.2582  	-0.0380  	0.12999  	0.05099  	-0.0451  	-0.0070  	0.07355  	0.03505  	0.07221  	0.02957  	-0.0105  	0.00508  	-0.0081  	-0.0428  	-0.0201  	0.00296  	-0.0187  	-0.0579  	0.02463  	-0.0529  	-0.0326  	0.01240  	0.03959  	0.09141  	0.20393  	-0.0739  	-0.0236  	-0.0460  	0.11562  	
0.54206  	0.77629  	0.48619  	-0.1323  	0.04582  	-0.5174  	0.43488  	-0.1831  	0.28063  	-0.9907  	-0.4330  	0.37134  	0.46262  	-0.1001  	-0.7502  	0.99098  	-0.2898  	0.16065  	0.01077  	-0.2792  	-0.2755  	-0.1006  	0.14598  	0.44749  	-0.1313  	-0.1345  	0.40483  	-0.4737  	-0.5085  	-0.1364  	0.14199  	0.34878  	0.29901  	-0.0770  	0.41880  	0.19179  	0.42732  	-0.1094  	-0.2652  	0.36997  	0.05387  	-0.2943  	0.01622  	0.16158  	0.04223  	-0.0545  	-0.0230  	0.11506  	0.06370  	0.08058  	0.03843  	-0.0028  	0.00823  	-0.0113  	-0.0418  	0.00979  	-0.0110  	-0.0327  	-0.0758  	0.03097  	-0.0403  	-0.0231  	0.00328  	0.04097  	0.09484  	0.20624  	-0.0737  	-0.0236  	-0.0462  	0.09778  	
0.33728  	0.68671  	0.32457  	-0.4173  	0.00714  	-0.7141  	0.49504  	-0.2636  	0.21931  	-0.9030  	-0.4230  	0.13226  	0.46487  	-0.0243  	-0.8790  	0.85136  	-0.2675  	0.12419  	-0.0055  	-0.2656  	-0.3481  	-0.1323  	0.04412  	0.50760  	0.05980  	-0.1615  	0.57718  	-0.5037  	-0.4978  	-0.1175  	0.17280  	0.35869  	0.26797  	-0.0596  	0.43857  	0.27187  	0.40556  	-0.1327  	-0.2648  	0.37798  	0.05272  	-0.2649  	-0.0187  	0.15106  	0.05630  	-0.0543  	-0.0227  	0.09282  	0.05636  	0.08145  	0.03328  	-0.0052  	-0.0096  	-0.0126  	-0.0262  	-0.0085  	-0.0048  	-0.0241  	-0.0620  	0.02107  	-0.0360  	-0.0253  	0.01432  	0.04375  	0.09744  	0.20947  	-0.0740  	-0.0233  	-0.0468  	0.09768  	
-0.3661  	0.46578  	0.01576  	-0.7193  	-0.1084  	-1.0128  	0.36579  	-0.4028  	0.13455  	-1.0064  	-0.0128  	0.31991  	0.19931  	-0.4364  	-1.1439  	0.81421  	-0.2324  	0.18814  	-0.0243  	-0.2310  	-0.2316  	-0.2237  	0.10616  	0.55768  	-0.2045  	-0.0920  	0.40792  	-0.3806  	-0.5016  	-0.1866  	0.13388  	0.35805  	0.30206  	-0.0847  	0.36903  	0.20098  	0.43033  	-0.1213  	-0.3328  	0.37567  	0.09548  	-0.2668  	-0.0587  	0.14205  	0.07341  	-0.0550  	0.01163  	0.02379  	0.01220  	0.08324  	0.00543  	-0.0078  	-0.0086  	-0.0060  	-0.0416  	-0.0218  	8.58961  	-0.0285  	-0.0609  	0.03050  	-0.0452  	-0.0371  	0.01053  	0.04381  	0.09701  	0.21125  	-0.0741  	-0.0232  	-0.0475  	0.11031  	
-0.0044  	0.56071  	0.13662  	-0.4986  	-0.0733  	-0.8558  	0.35094  	-0.3049  	0.21762  	-1.0379  	-0.1035  	0.43763  	0.26845  	-0.2786  	-1.0688  	0.92188  	-0.2471  	0.20851  	-0.0286  	-0.1650  	-0.3032  	-0.2047  	0.13780  	0.52645  	-0.2296  	-0.0971  	0.28663  	-0.3423  	-0.5168  	-0.2022  	0.15359  	0.35359  	0.27990  	-0.0838  	0.32564  	0.19897  	0.41403  	-0.1247  	-0.3029  	0.37585  	0.09195  	-0.3081  	-0.0285  	0.14436  	0.05873  	-0.0529  	0.00120  	0.05592  	0.02601  	0.08012  	0.02046  	-0.0088  	-0.0048  	-0.0075  	-0.0454  	-0.0198  	-0.0078  	-0.0309  	-0.0694  	0.02866  	-0.0457  	-0.0247  	0.00969  	0.04466  	0.09412  	0.21284  	-0.0742  	-0.0227  	-0.0470  	0.11567  	
0.45757  	0.73662  	0.45319  	-0.2583  	-0.0128  	-0.6046  	0.40109  	-0.1740  	0.27585  	-1.0735  	-0.5252  	0.31519  	0.48111  	-0.0103  	-0.7642  	0.96982  	-0.2348  	0.16100  	-0.0062  	-0.2593  	-0.3084  	-0.0963  	0.14576  	0.44638  	-0.1226  	-0.1193  	0.38635  	-0.4692  	-0.4861  	-0.1264  	0.14778  	0.35176  	0.32226  	-0.0670  	0.35227  	0.16524  	0.43280  	-0.1075  	-0.2542  	0.33565  	0.10046  	-0.2933  	0.04179  	0.16984  	0.05124  	-0.0491  	-0.0119  	0.10674  	0.05353  	0.07725  	0.00781  	-0.0047  	-0.0012  	-0.0073  	-0.0393  	-0.0089  	-0.0136  	-0.0289  	-0.0720  	0.02274  	-0.0421  	-0.0188  	0.01029  	0.04216  	0.09165  	0.21343  	-0.0742  	-0.0219  	-0.0460  	0.11766  	
